,level,type,code,name,city_code,city_name,dist_code,dist_name,region_code,region_name 
5695,4,settlement,0400300003800,Средний Сайдыс,,,0400300000000,Майминский,0400000000000,Республика Алтай
5696,4,settlement,0400300004300,Улалушка,,,0400300000000,Майминский,0400000000000,Республика Алтай
5697,4,settlement,0400300004400,Филиал,,,0400300000000,Майминский,0400000000000,Республика Алтай
5698,4,settlement,0400300004500,Черемшанка,,,0400300000000,Майминский,0400000000000,Республика Алтай
5699,4,settlement,0400300004600,т/б Юность,,,0400300000000,Майминский,0400000000000,Республика Алтай
5700,4,settlement,0400300004700,Усть-Муны,,,0400300000000,Майминский,0400000000000,Республика Алтай
5701,3,city,0400300100000,Бирюлинское сельское поселение,0400300100000,Бирюлинское сельское поселение,0400300000000,Майминский,0400000000000,Республика Алтай
5702,3,city,0400300200000,Верх-Карагужское,0400300200000,Верх-Карагужское,0400300000000,Майминский,0400000000000,Республика Алтай
5703,3,city,0400300300000,Кызыл-Озекское,0400300300000,Кызыл-Озекское,0400300000000,Майминский,0400000000000,Республика Алтай
5704,3,city,0400300400000,Манжерокское,0400300400000,Манжерокское,0400300000000,Майминский,0400000000000,Республика Алтай
5705,3,city,0400300500000,Соузгинское,0400300500000,Соузгинское,0400300000000,Майминский,0400000000000,Республика Алтай
5706,3,city,0400300600000,Усть-Мунинское,0400300600000,Усть-Мунинское,0400300000000,Майминский,0400000000000,Республика Алтай
5707,3,city,0400300700000,Майминское,0400300700000,Майминское,0400300000000,Майминский,0400000000000,Республика Алтай
5708,2,district,0400400000000,Онгудайский,,,0400400000000,Онгудайский,0400000000000,['0400000000000' 'Республика Алтай']
5709,4,settlement,0400400000100,Онгудай,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5710,4,settlement,0400400000200,Ело,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5711,4,settlement,0400400000300,Иня,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5712,4,settlement,0400400000400,Каракол,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5713,4,settlement,0400400000500,Кулада,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5714,4,settlement,0400400000600,Купчегень,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5715,4,settlement,0400400000700,Нижняя Талда,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5716,4,settlement,0400400000800,Теньга,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5717,4,settlement,0400400000900,Туекта,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5718,4,settlement,0400400001000,Хабаровка,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5719,4,settlement,0400400001100,Шашикман,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5720,4,settlement,0400400001200,Шиба,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5721,4,settlement,0400400001300,Бичикту-Боом,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5722,4,settlement,0400400001400,Большой Яломан,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5723,4,settlement,0400400001500,Боочи,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5724,4,settlement,0400400001600,Инегень,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5725,4,settlement,0400400001700,Малая Иня,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5726,4,settlement,0400400001900,Каярлык,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5727,4,settlement,0400400002000,Кара Кобы,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5728,4,settlement,0400400002300,Курота,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5729,4,settlement,0400400002400,Малый Яломан,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5730,4,settlement,0400400002500,Нефтебаза,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5731,4,settlement,0400400002600,Озерное,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5732,4,settlement,0400400002700,Улита,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5733,4,settlement,0400400002900,Бархатово,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5734,4,settlement,0400400003000,Акбом,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5735,4,settlement,0400400003100,Талда,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5736,4,settlement,0400400003300,Каянча,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5737,4,settlement,0400400003400,Иодро,,,0400400000000,Онгудайский,0400000000000,Республика Алтай
5738,3,city,0400400100000,Нижне-Талдинское,0400400100000,Нижне-Талдинское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5739,3,city,0400400200000,Онгудайское,0400400200000,Онгудайское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5740,3,city,0400400300000,Теньгинское,0400400300000,Теньгинское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5741,3,city,0400400400000,Хабаровское,0400400400000,Хабаровское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5742,3,city,0400400500000,Шашикманское,0400400500000,Шашикманское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5743,3,city,0400400600000,Елинское,0400400600000,Елинское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5744,3,city,0400400700000,Ининское,0400400700000,Ининское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5745,4,settlement,0400400700200,Чуйозы,0400400700000,Ининское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5746,3,city,0400400800000,Каракольское,0400400800000,Каракольское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5747,3,city,0400400900000,Куладинское,0400400900000,Куладинское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5748,3,city,0400401000000,Купчегенское,0400401000000,Купчегенское,0400400000000,Онгудайский,0400000000000,Республика Алтай
5749,2,district,0400500000000,Турочакский,,,0400500000000,Турочакский,0400000000000,['0400000000000' 'Республика Алтай']
5750,4,settlement,0400500000100,Турочак,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5751,4,settlement,0400500000300,Артыбаш,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5752,4,settlement,0400500000400,Бийка,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5753,4,settlement,0400500000500,Верх-Бийск,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5754,4,settlement,0400500000600,Дмитриевка,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5755,4,settlement,0400500000700,Иогач,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5756,4,settlement,0400500000800,Каяшкан,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5757,4,settlement,0400500000900,Кебезень,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5758,4,settlement,0400500001000,Курмач-Байгол,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5759,4,settlement,0400500001100,Майск,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5760,4,settlement,0400500001200,Озеро-Куреево,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5761,4,settlement,0400500001300,Суранаш,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5762,4,settlement,0400500001400,Талон,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5763,4,settlement,0400500001500,Тондошка,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5764,4,settlement,0400500001600,Удаловка,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5765,4,settlement,0400500001700,Усть-Пыжа,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5766,4,settlement,0400500001800,Чуйка,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5767,4,settlement,0400500001900,Яйлю,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5768,4,settlement,0400500002000,Дайбово,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5769,4,settlement,0400500002100,Кордон Ежон,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5770,4,settlement,0400500002200,Иткуч,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5771,4,settlement,0400500002300,Каначак,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5772,4,settlement,0400500002400,Кордон Караташ,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5773,4,settlement,0400500002500,Лебедское,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5774,4,settlement,0400500002600,Ново-Троицк,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5775,4,settlement,0400500002800,Санькин Аил,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5776,4,settlement,0400500003000,Старый Кебезень,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5777,4,settlement,0400500003100,Стретинка,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5778,4,settlement,0400500003200,Тулой,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5779,4,settlement,0400500003400,Усть-Лебедь,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5780,4,settlement,0400500003500,Чаныш,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5781,4,settlement,0400500003600,Кордон Чуря,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5782,4,settlement,0400500003700,Шунарак,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5783,4,settlement,0400500003900,Кордон Байгазан,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5784,4,settlement,0400500004100,Кордон Кокши,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5785,4,settlement,0400500004200,Кордон Челюш,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5786,4,settlement,0400500004300,Заречье,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5787,4,settlement,0400500004400,Промартель,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5788,4,settlement,0400500004500,Сюря,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5789,4,settlement,0400500004600,Огни,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5790,4,settlement,0400500004700,Советский Байгол,,,0400500000000,Турочакский,0400000000000,Республика Алтай
5791,3,city,0400500100000,Турочакское,0400500100000,Турочакское,0400500000000,Турочакский,0400000000000,Республика Алтай
5792,3,city,0400500200000,Артыбашское,0400500200000,Артыбашское,0400500000000,Турочакский,0400000000000,Республика Алтай
5793,3,city,0400500400000,Дмитриевское,0400500400000,Дмитриевское,0400500000000,Турочакский,0400000000000,Республика Алтай
5794,3,city,0400500500000,Кебезенское,0400500500000,Кебезенское,0400500000000,Турочакский,0400000000000,Республика Алтай
5795,3,city,0400500600000,Курмач-Байгольское,0400500600000,Курмач-Байгольское,0400500000000,Турочакский,0400000000000,Республика Алтай
5796,3,city,0400500700000,Майское,0400500700000,Майское,0400500000000,Турочакский,0400000000000,Республика Алтай
5797,3,city,0400500800000,Озеро-Куреевское,0400500800000,Озеро-Куреевское,0400500000000,Турочакский,0400000000000,Республика Алтай
5798,3,city,0400500900000,Тондошенское,0400500900000,Тондошенское,0400500000000,Турочакский,0400000000000,Республика Алтай
5799,3,city,0400501000000,Бийкинское,0400501000000,Бийкинское,0400500000000,Турочакский,0400000000000,Республика Алтай
5800,2,district,0400600000000,Улаганский,,,0400600000000,Улаганский,0400000000000,['0400000000000' 'Республика Алтай']
5801,4,settlement,0400600000100,Улаган,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5802,4,settlement,0400600000200,Акташ,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5803,4,settlement,0400600000300,Балыктуюль,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5804,4,settlement,0400600000400,Балыкча,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5805,4,settlement,0400600000500,Саратан,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5806,4,settlement,0400600000600,Чибиля,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5807,4,settlement,0400600000700,Чибит,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5808,4,settlement,0400600000800,Язула,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5809,4,settlement,0400600000900,Кара-Кудюр,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5810,4,settlement,0400600001000,Кок-Паш,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5811,4,settlement,0400600001100,Коо,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5812,4,settlement,0400600001200,Паспарта,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5813,4,settlement,0400600001300,Беле,,,0400600000000,Улаганский,0400000000000,Республика Алтай
5814,3,city,0400600100000,Акташское,0400600100000,Акташское,0400600000000,Улаганский,0400000000000,Республика Алтай
5815,3,city,0400600200000,Балыктуюльское,0400600200000,Балыктуюльское,0400600000000,Улаганский,0400000000000,Республика Алтай
5816,3,city,0400600300000,Саратанское,0400600300000,Саратанское,0400600000000,Улаганский,0400000000000,Республика Алтай
5817,3,city,0400600400000,Улаганское,0400600400000,Улаганское,0400600000000,Улаганский,0400000000000,Республика Алтай
5818,3,city,0400600500000,Челушманское,0400600500000,Челушманское,0400600000000,Улаганский,0400000000000,Республика Алтай
5819,3,city,0400600600000,Чибилинское,0400600600000,Чибилинское,0400600000000,Улаганский,0400000000000,Республика Алтай
5820,3,city,0400600700000,Чибитское,0400600700000,Чибитское,0400600000000,Улаганский,0400000000000,Республика Алтай
5821,2,district,0400700000000,Усть-Канский,,,0400700000000,Усть-Канский,0400000000000,['0400000000000' 'Республика Алтай']
5822,4,settlement,0400700000100,Усть-Кан,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5823,4,settlement,0400700000200,Белый Ануй,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5824,4,settlement,0400700000300,Козуль,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5825,4,settlement,0400700000400,Коргон,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5826,4,settlement,0400700000500,Кырлык,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5827,4,settlement,0400700000600,Мендур-Соккон,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5828,4,settlement,0400700000700,Тюдрала,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5829,4,settlement,0400700000800,Усть-Кумир,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5830,4,settlement,0400700000900,Усть-Мута,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5831,4,settlement,0400700001000,Черный Ануй,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5832,4,settlement,0400700001100,Ябоган,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5833,4,settlement,0400700001300,Верх-Ануй,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5834,4,settlement,0400700001400,Верх-Мута,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5835,4,settlement,0400700001500,Верх-Ябоган,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5836,4,settlement,0400700001600,Владимировка,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5837,4,settlement,0400700001900,Кайсын,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5838,4,settlement,0400700002000,Каракол,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5839,4,settlement,0400700002100,Келей,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5840,4,settlement,0400700002200,Озерное,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5841,4,settlement,0400700002300,Оро,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5842,4,settlement,0400700002400,Санаровка,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5843,4,settlement,0400700002500,Талица,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5844,4,settlement,0400700002600,Турата,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5845,4,settlement,0400700002700,Яконур,,,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5846,3,city,0400700100000,Белоануйское,0400700100000,Белоануйское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5847,3,city,0400700200000,Козульское,0400700200000,Козульское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5848,3,city,0400700300000,Коргонское,0400700300000,Коргонское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5849,3,city,0400700400000,Кырлыкское,0400700400000,Кырлыкское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5850,3,city,0400700500000,Мендур-Сокконское,0400700500000,Мендур-Сокконское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5851,3,city,0400700600000,Талицкое,0400700600000,Талицкое,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5852,3,city,0400700700000,Усть-Канское,0400700700000,Усть-Канское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5853,3,city,0400700800000,Усть-Мутинское,0400700800000,Усть-Мутинское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5854,3,city,0400700900000,Ябоганское,0400700900000,Ябоганское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5855,3,city,0400701000000,Яконурское,0400701000000,Яконурское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5856,3,city,0400701100000,Черноануйское,0400701100000,Черноануйское,0400700000000,Усть-Канский,0400000000000,Республика Алтай
5857,2,district,0400800000000,Усть-Коксинский,,,0400800000000,Усть-Коксинский,0400000000000,['0400000000000' 'Республика Алтай']
5858,4,settlement,0400800000100,Усть-Кокса,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5859,4,settlement,0400800000200,Амур,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5860,4,settlement,0400800000300,Верх-Уймон,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5861,4,settlement,0400800000400,Горбуново,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5862,4,settlement,0400800000500,Кайтанак,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5863,4,settlement,0400800000700,Катанда,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5864,4,settlement,0400800000800,Курунда,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5865,4,settlement,0400800000900,Мульта,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5866,4,settlement,0400800001000,Нижний Уймон,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5867,4,settlement,0400800001100,Огневка,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5868,4,settlement,0400800001200,Талда,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5869,4,settlement,0400800001400,Чендек,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5870,4,settlement,0400800001500,Абай,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5871,4,settlement,0400800001600,Банное,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5872,4,settlement,0400800001700,Баштала,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5873,4,settlement,0400800001800,Березовка,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5874,4,settlement,0400800001900,Власьево,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5875,4,settlement,0400800002000,Гагарка,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5876,4,settlement,0400800002100,Замульта,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5877,4,settlement,0400800002300,Кастахта,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5878,4,settlement,0400800002400,Красноярка,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5879,4,settlement,0400800002500,Теректа,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5880,4,settlement,0400800002600,Тихонькая,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5881,4,settlement,0400800002700,Кураган,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5882,4,settlement,0400800002800,Кучерла,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5883,4,settlement,0400800002900,Мараловодка,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5884,4,settlement,0400800003000,Маральник-1,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5885,4,settlement,0400800003100,Маральник-2,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5886,4,settlement,0400800003200,Маргала,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5887,4,settlement,0400800003300,Октябрьское,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5888,4,settlement,0400800003400,Полеводка,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5889,4,settlement,0400800003500,Сахсабай,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5890,4,settlement,0400800003600,Сугаш,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5891,4,settlement,0400800003700,Соузар,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5892,4,settlement,0400800003800,Тюгурюк,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5893,4,settlement,0400800003900,Улужай,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5894,4,settlement,0400800004000,Юстик,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5895,4,settlement,0400800004100,Курдюм,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5896,4,settlement,0400800004200,Синий Яр,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5897,4,settlement,0400800004300,Ак-Коба,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5898,4,settlement,0400800004400,Красноярка,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5899,4,settlement,0400800004500,Карагай,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5900,4,settlement,0400800004600,Тюнгур,,,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5901,3,city,0400800100000,Амурское,0400800100000,Амурское,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5902,3,city,0400800200000,Верх-Уймонское,0400800200000,Верх-Уймонское,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5903,3,city,0400800300000,Горбуновское,0400800300000,Горбуновское,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5904,3,city,0400800400000,Карагайское,0400800400000,Карагайское,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5905,3,city,0400800500000,Катандинское,0400800500000,Катандинское,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5906,3,city,0400800600000,Огневское,0400800600000,Огневское,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5907,3,city,0400800700000,Талдинское,0400800700000,Талдинское,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5908,3,city,0400800800000,Усть-Коксинское,0400800800000,Усть-Коксинское,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5909,3,city,0400800900000,Чендекское,0400800900000,Чендекское,0400800000000,Усть-Коксинский,0400000000000,Республика Алтай
5910,2,district,0400900000000,Чемальский,,,0400900000000,Чемальский,0400000000000,['0400000000000' 'Республика Алтай']
5911,4,settlement,0400900000100,Чемал,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5912,4,settlement,0400900000300,Анос,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5913,4,settlement,0400900000400,Куюс,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5914,4,settlement,0400900000500,Чепош,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5915,4,settlement,0400900000600,Элекмонар,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5916,4,settlement,0400900000700,Турбаза Катунь,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5917,4,settlement,0400900000800,Толгоек,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5918,4,settlement,0400900000900,Аюла,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5919,4,settlement,0400900001000,Аскат,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5920,4,settlement,0400900001100,Бешпельтир,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5921,4,settlement,0400900001200,Верх-Анос,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5922,4,settlement,0400900001400,Еланда,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5923,4,settlement,0400900001600,Ороктой,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5924,4,settlement,0400900001700,Узнезя,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5925,4,settlement,0400900001900,Уожан,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5926,4,settlement,0400900002000,Усть-Сема,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5927,4,settlement,0400900002200,Эдиган,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5928,4,settlement,0400900002300,Нижний Куюм,,,0400900000000,Чемальский,0400000000000,Республика Алтай
5929,3,city,0400900100000,Чемальское,0400900100000,Чемальское,0400900000000,Чемальский,0400000000000,Республика Алтай
5930,3,city,0400900200000,Аносинское,0400900200000,Аносинское,0400900000000,Чемальский,0400000000000,Республика Алтай
5931,3,city,0400900500000,Узнезинское,0400900500000,Узнезинское,0400900000000,Чемальский,0400000000000,Республика Алтай
5932,3,city,0400900600000,Чепошское,0400900600000,Чепошское,0400900000000,Чемальский,0400000000000,Республика Алтай
5933,3,city,0400900700000,Элекмонарское,0400900700000,Элекмонарское,0400900000000,Чемальский,0400000000000,Республика Алтай
5934,3,city,0400900800000,Бешпельтирское,0400900800000,Бешпельтирское,0400900000000,Чемальский,0400000000000,Республика Алтай
5935,3,city,0400900900000,Куюсское,0400900900000,Куюсское,0400900000000,Чемальский,0400000000000,Республика Алтай
5936,2,district,0401000000000,Чойский,,,0401000000000,Чойский,0400000000000,['0400000000000' 'Республика Алтай']
5937,4,settlement,0401000000200,Каракокша,,,0401000000000,Чойский,0400000000000,Республика Алтай
5938,4,settlement,0401000000300,Паспаул,,,0401000000000,Чойский,0400000000000,Республика Алтай
5939,4,settlement,0401000000400,Сёйка,,,0401000000000,Чойский,0400000000000,Республика Алтай
5940,4,settlement,0401000000500,Ускуч,,,0401000000000,Чойский,0400000000000,Республика Алтай
5941,4,settlement,0401000000600,Ынырга,,,0401000000000,Чойский,0400000000000,Республика Алтай
5942,4,settlement,0401000000700,Киска,,,0401000000000,Чойский,0400000000000,Республика Алтай
5943,4,settlement,0401000000800,Туньжа,,,0401000000000,Чойский,0400000000000,Республика Алтай
5944,4,settlement,0401000000900,Уймень,,,0401000000000,Чойский,0400000000000,Республика Алтай
5945,4,settlement,0401000001000,Гусевка,,,0401000000000,Чойский,0400000000000,Республика Алтай
5946,4,settlement,0401000001100,Советское,,,0401000000000,Чойский,0400000000000,Республика Алтай
5947,4,settlement,0401000001200,Кара-Торбок,,,0401000000000,Чойский,0400000000000,Республика Алтай
5948,4,settlement,0401000001300,Красносельск,,,0401000000000,Чойский,0400000000000,Республика Алтай
5949,4,settlement,0401000001400,Салганда,,,0401000000000,Чойский,0400000000000,Республика Алтай
5950,4,settlement,0401000001500,Левинка,,,0401000000000,Чойский,0400000000000,Республика Алтай
5951,4,settlement,0401000001600,Никольское,,,0401000000000,Чойский,0400000000000,Республика Алтай
5952,4,settlement,0401000001900,Сухой Карасук,,,0401000000000,Чойский,0400000000000,Республика Алтай
5953,4,settlement,0401000002000,Большая Кузя,,,0401000000000,Чойский,0400000000000,Республика Алтай
5954,4,settlement,0401000002100,Кузя,,,0401000000000,Чойский,0400000000000,Республика Алтай
5955,4,settlement,0401000002200,Сугул,,,0401000000000,Чойский,0400000000000,Республика Алтай
5956,4,settlement,0401000002300,Ишинск,,,0401000000000,Чойский,0400000000000,Республика Алтай
5957,4,settlement,0401000002400,Чоя,,,0401000000000,Чойский,0400000000000,Республика Алтай
